date,campaign_id,campaign_name,channel,spend_amount,impressions,attributed_signups
2021-07-10,C0373,tiktok_0373,tiktok,377.42,45841,0
2021-07-10,C0440,instagram_0440,instagram,382.52,26227,0
2021-07-10,C0466,facebook_0466,facebook,503.60,37292,0
2021-07-10,C0488,facebook_0488,facebook,1010.37,73157,0
2021-07-10,C0514,tiktok_0514,tiktok,402.70,46436,0
2021-07-10,C0551,facebook_0551,facebook,326.63,31212,0
2021-07-10,C0556,facebook_0556,facebook,296.30,28882,0
2021-07-10,C0573,google_search_0573,google_search,539.06,20606,2
2021-07-10,C0586,google_search_0586,google_search,195.68,6882,0
2021-07-10,C0600,instagram_0600,instagram,888.06,61882,0
2021-07-10,C0635,google_display_0635,google_display,458.88,82084,0
2021-07-10,C0648,instagram_0648,instagram,307.05,35977,0
2021-07-10,C0700,google_display_0700,google_display,734.40,237747,0
2021-07-10,C0707,google_display_0707,google_display,718.46,151284,0
2021-07-10,C0714,google_search_0714,google_search,563.24,17895,0
2021-07-11,C0003,instagram_0003,instagram,597.70,39686,1
2021-07-11,C0090,tiktok_0090,tiktok,279.56,48695,0
2021-07-11,C0096,google_display_0096,google_display,364.36,95594,2
2021-07-11,C0160,facebook_0160,facebook,443.05,39041,1
2021-07-11,C0190,tiktok_0190,tiktok,265.83,32136,0
2021-07-11,C0373,tiktok_0373,tiktok,296.91,41790,0
2021-07-11,C0440,instagram_0440,instagram,306.02,19713,0
2021-07-11,C0466,facebook_0466,facebook,483.88,36797,0
2021-07-11,C0488,facebook_0488,facebook,601.27,55970,0
2021-07-11,C0514,tiktok_0514,tiktok,457.73,101724,0
2021-07-11,C0551,facebook_0551,facebook,511.14,37286,0
2021-07-11,C0556,facebook_0556,facebook,432.09,49736,0
2021-07-11,C0573,google_search_0573,google_search,508.05,24842,0
2021-07-11,C0586,google_search_0586,google_search,524.14,24687,0
2021-07-11,C0600,instagram_0600,instagram,1020.77,112741,0
2021-07-11,C0635,google_display_0635,google_display,557.26,166481,0
2021-07-11,C0648,instagram_0648,instagram,319.34,21614,0
2021-07-11,C0700,google_display_0700,google_display,568.24,240745,0
2021-07-11,C0707,google_display_0707,google_display,757.81,362836,1
2021-07-11,C0714,google_search_0714,google_search,722.47,35679,0
2021-07-12,C0003,instagram_0003,instagram,444.39,48859,0
2021-07-12,C0090,tiktok_0090,tiktok,293.40,31286,0
2021-07-12,C0096,google_display_0096,google_display,435.18,82886,1
2021-07-12,C0160,facebook_0160,facebook,701.45,66010,1
2021-07-12,C0190,tiktok_0190,tiktok,256.42,45501,0
2021-07-12,C0373,tiktok_0373,tiktok,361.86,79675,0
2021-07-12,C0440,instagram_0440,instagram,357.28,24489,0
2021-07-12,C0466,facebook_0466,facebook,389.97,41921,0
2021-07-12,C0488,facebook_0488,facebook,898.58,149759,0
2021-07-12,C0514,tiktok_0514,tiktok,270.91,27881,0
2021-07-12,C0551,facebook_0551,facebook,500.18,67391,0
2021-07-12,C0556,facebook_0556,facebook,478.50,61603,0
2021-07-12,C0573,google_search_0573,google_search,457.31,14462,2
2021-07-12,C0586,google_search_0586,google_search,232.10,12300,0
2021-07-12,C0600,instagram_0600,instagram,889.03,66715,0
2021-07-12,C0635,google_display_0635,google_display,651.38,154082,0
2021-07-12,C0700,google_display_0700,google_display,843.23,261018,0
2021-07-12,C0707,google_display_0707,google_display,857.33,330845,0
2021-07-12,C0714,google_search_0714,google_search,492.16,16867,0
2021-07-13,C0003,instagram_0003,instagram,501.00,36029,0
2021-07-13,C0090,tiktok_0090,tiktok,277.51,27930,0
2021-07-13,C0096,google_display_0096,google_display,488.33,122157,1
2021-07-13,C0160,facebook_0160,facebook,667.95,53829,1
2021-07-13,C0190,tiktok_0190,tiktok,566.88,66993,0
2021-07-13,C0373,tiktok_0373,tiktok,343.16,58921,0
2021-07-13,C0440,instagram_0440,instagram,292.43,30379,0
2021-07-13,C0466,facebook_0466,facebook,342.30,51122,0
2021-07-13,C0488,facebook_0488,facebook,422.35,65662,0
2021-07-13,C0514,tiktok_0514,tiktok,592.09,74305,0
2021-07-13,C0551,facebook_0551,facebook,426.87,50073,0
2021-07-13,C0556,facebook_0556,facebook,496.28,36580,0
2021-07-13,C0573,google_search_0573,google_search,562.01,29078,2
2021-07-13,C0586,google_search_0586,google_search,747.47,33182,0
2021-07-13,C0600,instagram_0600,instagram,842.04,77878,0
2021-07-13,C0635,google_display_0635,google_display,1071.25,279738,0
2021-07-13,C0700,google_display_0700,google_display,521.97,124079,0
2021-07-13,C0707,google_display_0707,google_display,623.98,138913,0
2021-07-13,C0714,google_search_0714,google_search,385.16,17778,0
2021-07-14,C0003,instagram_0003,instagram,554.31,56446,0
2021-07-14,C0090,tiktok_0090,tiktok,276.30,36000,0
2021-07-14,C0096,google_display_0096,google_display,367.25,101685,2
2021-07-14,C0160,facebook_0160,facebook,383.20,41592,1
2021-07-14,C0190,tiktok_0190,tiktok,716.26,123868,0
2021-07-14,C0373,tiktok_0373,tiktok,334.62,39093,0
2021-07-14,C0440,instagram_0440,instagram,327.69,34892,0
2021-07-14,C0466,facebook_0466,facebook,456.20,50276,0
2021-07-14,C0488,facebook_0488,facebook,502.48,60146,0
2021-07-14,C0514,tiktok_0514,tiktok,257.05,40458,0
2021-07-14,C0551,facebook_0551,facebook,413.78,29626,0
2021-07-14,C0556,facebook_0556,facebook,568.74,50853,0
2021-07-14,C0573,google_search_0573,google_search,397.43,18836,1
2021-07-14,C0586,google_search_0586,google_search,659.53,28982,1
2021-07-14,C0600,instagram_0600,instagram,547.49,65129,0
2021-07-14,C0635,google_display_0635,google_display,523.53,119318,0
2021-07-14,C0700,google_display_0700,google_display,549.18,191304,0
2021-07-14,C0707,google_display_0707,google_display,423.65,133143,0
2021-07-14,C0714,google_search_0714,google_search,734.73,31830,1
2021-07-15,C0003,instagram_0003,instagram,529.66,35173,1
2021-07-15,C0090,tiktok_0090,tiktok,260.50,41462,1
2021-07-15,C0096,google_display_0096,google_display,275.51,66934,2
2021-07-15,C0160,facebook_0160,facebook,652.86,54399,3
2021-07-15,C0190,tiktok_0190,tiktok,112.31,12430,0
2021-07-15,C0373,tiktok_0373,tiktok,379.44,46477,0
2021-07-15,C0411,google_search_0411,google_search,374.20,12925,3
2021-07-15,C0440,instagram_0440,instagram,311.29,28545,0
2021-07-15,C0466,facebook_0466,facebook,448.44,41095,0
2021-07-15,C0488,facebook_0488,facebook,337.41,26059,0
2021-07-15,C0514,tiktok_0514,tiktok,440.81,78704,0
2021-07-15,C0551,facebook_0551,facebook,404.18,45462,0
2021-07-15,C0556,facebook_0556,facebook,369.13,48063,0
2021-07-15,C0573,google_search_0573,google_search,558.92,19470,1
2021-07-15,C0586,google_search_0586,google_search,432.92,13831,0
2021-07-15,C0600,instagram_0600,instagram,489.53,41077,0
2021-07-15,C0635,google_display_0635,google_display,415.83,83840,0
2021-07-15,C0700,google_display_0700,google_display,739.08,133475,0
2021-07-15,C0707,google_display_0707,google_display,481.68,121799,0
2021-07-15,C0714,google_search_0714,google_search,393.49,20595,0
2021-07-16,C0003,instagram_0003,instagram,593.17,46647,1
2021-07-16,C0090,tiktok_0090,tiktok,313.08,41706,0
2021-07-16,C0096,google_display_0096,google_display,302.86,94681,0
2021-07-16,C0160,facebook_0160,facebook,509.78,46178,1
2021-07-16,C0190,tiktok_0190,tiktok,283.96,69261,0
2021-07-16,C0373,tiktok_0373,tiktok,353.39,45920,0
2021-07-16,C0411,google_search_0411,google_search,438.43,17560,1
2021-07-16,C0440,instagram_0440,instagram,309.24,20565,0
2021-07-16,C0466,facebook_0466,facebook,501.54,54390,0
2021-07-16,C0488,facebook_0488,facebook,303.82,34479,0
2021-07-16,C0514,tiktok_0514,tiktok,360.83,77808,0
2021-07-16,C0551,facebook_0551,facebook,309.46,38283,0
2021-07-16,C0556,facebook_0556,facebook,544.54,40433,0
2021-07-16,C0573,google_search_0573,google_search,373.20,13268,0
2021-07-16,C0586,google_search_0586,google_search,388.82,16405,0
2021-07-16,C0600,instagram_0600,instagram,967.16,77066,0
2021-07-16,C0635,google_display_0635,google_display,398.16,87392,0
2021-07-16,C0700,google_display_0700,google_display,678.03,128197,0
2021-07-16,C0707,google_display_0707,google_display,701.38,285468,0
2021-07-16,C0714,google_search_0714,google_search,398.46,12793,0
2021-07-17,C0003,instagram_0003,instagram,499.11,54886,0
2021-07-17,C0090,tiktok_0090,tiktok,278.73,59322,0
2021-07-17,C0096,google_display_0096,google_display,612.66,200142,0
2021-07-17,C0160,facebook_0160,facebook,888.00,105314,0
2021-07-17,C0190,tiktok_0190,tiktok,814.66,155632,0
2021-07-17,C0373,tiktok_0373,tiktok,326.45,70400,0
2021-07-17,C0411,google_search_0411,google_search,456.29,16959,2
2021-07-17,C0440,instagram_0440,instagram,275.85,18256,0
2021-07-17,C0466,facebook_0466,facebook,473.99,43324,0
2021-07-17,C0488,facebook_0488,facebook,1045.30,164737,0
2021-07-17,C0514,tiktok_0514,tiktok,261.90,39903,0
2021-07-17,C0551,facebook_0551,facebook,303.29,31987,0
2021-07-17,C0556,facebook_0556,facebook,676.09,78696,0
2021-07-17,C0573,google_search_0573,google_search,598.80,22065,1
2021-07-17,C0586,google_search_0586,google_search,332.67,14881,0
2021-07-17,C0600,instagram_0600,instagram,671.32,61079,0
2021-07-17,C0635,google_display_0635,google_display,891.86,158938,0
2021-07-17,C0700,google_display_0700,google_display,782.39,156681,0
2021-07-17,C0707,google_display_0707,google_display,631.43,173362,0
2021-07-17,C0714,google_search_0714,google_search,541.18,27897,1
2021-07-18,C0003,instagram_0003,instagram,566.16,61115,1
2021-07-18,C0090,tiktok_0090,tiktok,276.15,42142,0
2021-07-18,C0096,google_display_0096,google_display,513.02,95876,0
2021-07-18,C0160,facebook_0160,facebook,426.45,42715,1
2021-07-18,C0190,tiktok_0190,tiktok,336.95,46038,0
2021-07-18,C0373,tiktok_0373,tiktok,343.75,82033,0
2021-07-18,C0411,google_search_0411,google_search,473.02,16017,1
2021-07-18,C0440,instagram_0440,instagram,404.61,32629,0
2021-07-18,C0466,facebook_0466,facebook,371.02,30752,0
2021-07-18,C0488,facebook_0488,facebook,673.14,62632,0
2021-07-18,C0514,tiktok_0514,tiktok,354.55,81417,0
2021-07-18,C0551,facebook_0551,facebook,438.60,71856,0
2021-07-18,C0556,facebook_0556,facebook,648.44,76224,0
2021-07-18,C0573,google_search_0573,google_search,534.32,25972,0
2021-07-18,C0586,google_search_0586,google_search,449.75,22910,0
2021-07-18,C0600,instagram_0600,instagram,504.65,35493,0
2021-07-18,C0635,google_display_0635,google_display,567.27,97947,0
2021-07-18,C0700,google_display_0700,google_display,973.62,444748,0
2021-07-18,C0707,google_display_0707,google_display,599.31,107455,0
2021-07-18,C0714,google_search_0714,google_search,554.46,24491,0
2021-07-19,C0003,instagram_0003,instagram,505.44,32788,0
2021-07-19,C0090,tiktok_0090,tiktok,289.53,39020,0
2021-07-19,C0096,google_display_0096,google_display,381.80,169177,0
2021-07-19,C0160,facebook_0160,facebook,479.99,53142,2
2021-07-19,C0190,tiktok_0190,tiktok,404.51,50133,0
2021-07-19,C0373,tiktok_0373,tiktok,382.94,62288,0
2021-07-19,C0411,google_search_0411,google_search,406.36,15216,2
2021-07-19,C0440,instagram_0440,instagram,270.82,26272,0
2021-07-19,C0466,facebook_0466,facebook,473.63,77250,0
2021-07-19,C0488,facebook_0488,facebook,917.00,102692,0
2021-07-19,C0514,tiktok_0514,tiktok,509.00,59187,0
2021-07-19,C0551,facebook_0551,facebook,355.96,25663,0
2021-07-19,C0556,facebook_0556,facebook,446.27,46356,0
2021-07-19,C0573,google_search_0573,google_search,494.46,23360,0
2021-07-19,C0586,google_search_0586,google_search,485.23,15487,0
2021-07-19,C0600,instagram_0600,instagram,613.39,46079,0
2021-07-19,C0635,google_display_0635,google_display,1150.72,323440,0
2021-07-19,C0700,google_display_0700,google_display,806.41,164013,0
2021-07-19,C0707,google_display_0707,google_display,672.23,113855,0
2021-07-19,C0714,google_search_0714,google_search,434.52,22544,0
2021-07-20,C0003,instagram_0003,instagram,493.70,41119,0
2021-07-20,C0090,tiktok_0090,tiktok,322.64,42681,0
2021-07-20,C0096,google_display_0096,google_display,238.86,68136,1
2021-07-20,C0160,facebook_0160,facebook,720.15,56232,1
2021-07-20,C0190,tiktok_0190,tiktok,723.82,105967,0
2021-07-20,C0373,tiktok_0373,tiktok,397.34,64344,0
2021-07-20,C0411,google_search_0411,google_search,469.49,17215,2
2021-07-20,C0440,instagram_0440,instagram,400.64,25738,0
2021-07-20,C0466,facebook_0466,facebook,428.52,61934,0
2021-07-20,C0488,facebook_0488,facebook,566.64,69712,0
2021-07-20,C0514,tiktok_0514,tiktok,414.79,74358,0
2021-07-20,C0551,facebook_0551,facebook,507.98,39958,0
2021-07-20,C0556,facebook_0556,facebook,552.98,62605,0
2021-07-20,C0573,google_search_0573,google_search,544.03,20875,1
2021-07-20,C0586,google_search_0586,google_search,203.24,10701,0
2021-07-20,C0600,instagram_0600,instagram,1153.67,103098,0
2021-07-20,C0635,google_display_0635,google_display,787.83,356207,0
2021-07-20,C0700,google_display_0700,google_display,637.03,119412,0
2021-07-20,C0707,google_display_0707,google_display,805.19,263018,0
2021-07-20,C0714,google_search_0714,google_search,573.81,18941,1
2021-07-21,C0003,instagram_0003,instagram,441.21,38406,1
2021-07-21,C0090,tiktok_0090,tiktok,293.91,34338,2
2021-07-21,C0096,google_display_0096,google_display,476.30,123447,1
2021-07-21,C0160,facebook_0160,facebook,954.03,72742,1
2021-07-21,C0190,tiktok_0190,tiktok,713.49,164121,0
2021-07-21,C0373,tiktok_0373,tiktok,336.41,33922,0
2021-07-21,C0411,google_search_0411,google_search,480.97,26502,2
2021-07-21,C0440,instagram_0440,instagram,363.44,24390,0
2021-07-21,C0466,facebook_0466,facebook,497.88,51813,0
2021-07-21,C0488,facebook_0488,facebook,324.88,26154,0
2021-07-21,C0514,tiktok_0514,tiktok,415.34,50377,0
2021-07-21,C0551,facebook_0551,facebook,532.73,66702,0
2021-07-21,C0556,facebook_0556,facebook,404.94,51297,0
2021-07-21,C0573,google_search_0573,google_search,546.03,20908,1
2021-07-21,C0586,google_search_0586,google_search,374.74,16635,0
2021-07-21,C0600,instagram_0600,instagram,1054.73,68223,0
2021-07-21,C0635,google_display_0635,google_display,687.95,148183,0
2021-07-21,C0700,google_display_0700,google_display,623.28,106994,0
2021-07-21,C0707,google_display_0707,google_display,353.89,65239,0
2021-07-21,C0714,google_search_0714,google_search,673.06,32214,1
2021-07-22,C0003,instagram_0003,instagram,576.80,49488,1
2021-07-22,C0090,tiktok_0090,tiktok,264.22,32660,0
2021-07-22,C0096,google_display_0096,google_display,347.62,115143,2
2021-07-22,C0160,facebook_0160,facebook,763.31,119973,0
2021-07-22,C0190,tiktok_0190,tiktok,299.57,72685,0
2021-07-22,C0373,tiktok_0373,tiktok,355.98,55157,0
2021-07-22,C0411,google_search_0411,google_search,378.63,14257,2
2021-07-22,C0440,instagram_0440,instagram,308.29,20966,0
2021-07-22,C0466,facebook_0466,facebook,386.13,60810,0
2021-07-22,C0488,facebook_0488,facebook,686.74,64125,0
2021-07-22,C0514,tiktok_0514,tiktok,553.62,104734,0
2021-07-22,C0551,facebook_0551,facebook,426.44,39020,0
2021-07-22,C0556,facebook_0556,facebook,624.13,102023,0
2021-07-22,C0573,google_search_0573,google_search,281.73,14408,0
2021-07-22,C0586,google_search_0586,google_search,716.90,24306,0
2021-07-22,C0600,instagram_0600,instagram,895.28,58072,0
2021-07-22,C0635,google_display_0635,google_display,879.99,269700,0
2021-07-22,C0700,google_display_0700,google_display,874.13,208442,0
2021-07-22,C0707,google_display_0707,google_display,580.42,102048,0
2021-07-22,C0714,google_search_0714,google_search,699.19,29455,0
2021-07-23,C0003,instagram_0003,instagram,558.78,37733,1
2021-07-23,C0090,tiktok_0090,tiktok,254.37,31049,1
2021-07-23,C0096,google_display_0096,google_display,605.79,201377,2
2021-07-23,C0160,facebook_0160,facebook,481.33,63734,4
2021-07-23,C0190,tiktok_0190,tiktok,490.55,66824,0
2021-07-23,C0373,tiktok_0373,tiktok,314.72,74525,0
2021-07-23,C0411,google_search_0411,google_search,453.27,18424,0
2021-07-23,C0440,instagram_0440,instagram,358.34,22725,0
2021-07-23,C0466,facebook_0466,facebook,395.24,40622,0
2021-07-23,C0488,facebook_0488,facebook,423.22,36101,0
2021-07-23,C0514,tiktok_0514,tiktok,501.13,76169,0
2021-07-23,C0551,facebook_0551,facebook,400.75,30197,0
2021-07-23,C0556,facebook_0556,facebook,406.28,29650,0
2021-07-23,C0573,google_search_0573,google_search,412.44,13583,0
2021-07-23,C0586,google_search_0586,google_search,141.08,4933,0
2021-07-23,C0600,instagram_0600,instagram,782.21,88138,0
2021-07-23,C0635,google_display_0635,google_display,451.90,128899,0
2021-07-23,C0700,google_display_0700,google_display,1036.85,435246,1
2021-07-23,C0707,google_display_0707,google_display,862.32,148706,0
2021-07-23,C0714,google_search_0714,google_search,464.02,17540,0
2021-07-24,C0003,instagram_0003,instagram,570.90,54887,0
2021-07-24,C0090,tiktok_0090,tiktok,306.50,32065,0
2021-07-24,C0096,google_display_0096,google_display,500.14,249951,1
2021-07-24,C0160,facebook_0160,facebook,799.32,89189,3
2021-07-24,C0190,tiktok_0190,tiktok,627.28,150395,0
2021-07-24,C0373,tiktok_0373,tiktok,293.67,29450,0
2021-07-24,C0411,google_search_0411,google_search,371.78,19983,2
2021-07-24,C0440,instagram_0440,instagram,281.28,23898,0
2021-07-24,C0466,facebook_0466,facebook,437.01,56674,0
2021-07-24,C0488,facebook_0488,facebook,636.31,103725,0
2021-07-24,C0514,tiktok_0514,tiktok,289.63,30865,0
2021-07-24,C0551,facebook_0551,facebook,357.66,58095,0
2021-07-24,C0556,facebook_0556,facebook,707.63,60242,0
2021-07-24,C0573,google_search_0573,google_search,359.42,14848,0
2021-07-24,C0586,google_search_0586,google_search,283.50,10126,0
2021-07-24,C0600,instagram_0600,instagram,512.67,37711,0
2021-07-24,C0635,google_display_0635,google_display,642.83,143353,0
2021-07-24,C0700,google_display_0700,google_display,507.94,148903,0
2021-07-24,C0707,google_display_0707,google_display,904.90,438213,0
2021-07-24,C0714,google_search_0714,google_search,715.55,32797,0
2021-07-25,C0003,instagram_0003,instagram,467.44,31683,2
2021-07-25,C0090,tiktok_0090,tiktok,280.03,50888,0
2021-07-25,C0096,google_display_0096,google_display,380.30,127394,2
2021-07-25,C0160,facebook_0160,facebook,699.38,78511,0
2021-07-25,C0190,tiktok_0190,tiktok,780.26,85139,0
2021-07-25,C0271,google_search_0271,google_search,797.79,26949,0
2021-07-25,C0373,tiktok_0373,tiktok,327.92,37438,0
2021-07-25,C0411,google_search_0411,google_search,431.11,19747,0
2021-07-25,C0440,instagram_0440,instagram,299.64,18949,0
2021-07-25,C0466,facebook_0466,facebook,471.29,58903,0
2021-07-25,C0488,facebook_0488,facebook,416.27,33227,0
2021-07-25,C0514,tiktok_0514,tiktok,360.40,39088,0
2021-07-25,C0551,facebook_0551,facebook,383.86,29454,0
2021-07-25,C0556,facebook_0556,facebook,380.95,57153,0
2021-07-25,C0573,google_search_0573,google_search,347.22,13616,0
2021-07-25,C0586,google_search_0586,google_search,426.78,22105,0
2021-07-25,C0600,instagram_0600,instagram,465.13,43598,0
2021-07-25,C0635,google_display_0635,google_display,544.31,147813,1
2021-07-25,C0700,google_display_0700,google_display,452.91,81715,1
2021-07-25,C0707,google_display_0707,google_display,250.86,104092,0
2021-07-25,C0714,google_search_0714,google_search,455.09,21172,0
2021-07-26,C0003,instagram_0003,instagram,468.67,29893,0
2021-07-26,C0090,tiktok_0090,tiktok,280.27,44706,0
2021-07-26,C0096,google_display_0096,google_display,225.88,50044,0
2021-07-26,C0160,facebook_0160,facebook,497.13,59876,3
2021-07-26,C0190,tiktok_0190,tiktok,628.26,124104,0
2021-07-26,C0271,google_search_0271,google_search,900.58,40399,2
2021-07-26,C0373,tiktok_0373,tiktok,296.68,53155,0
2021-07-26,C0411,google_search_0411,google_search,410.06,13493,0
2021-07-26,C0440,instagram_0440,instagram,346.82,31584,0
2021-07-26,C0466,facebook_0466,facebook,408.12,39222,0
2021-07-26,C0488,facebook_0488,facebook,352.91,35691,0
2021-07-26,C0514,tiktok_0514,tiktok,367.76,39043,0
2021-07-26,C0551,facebook_0551,facebook,316.35,24183,0
2021-07-26,C0556,facebook_0556,facebook,555.48,50513,0
2021-07-26,C0573,google_search_0573,google_search,513.37,21386,0
2021-07-26,C0586,google_search_0586,google_search,476.39,22409,0
2021-07-26,C0600,instagram_0600,instagram,732.65,46868,0
2021-07-26,C0635,google_display_0635,google_display,1103.99,372277,0
2021-07-26,C0700,google_display_0700,google_display,568.03,114104,0
