listing_id,host_user_id,status,city,state,monthly_price,listed_date,snapshot_date
L00191,U13726,active,Saint Paul,MN,81.38,2025-07-16,2026-05-25
L00192,U10060,active,Richmond,VA,308.08,2026-02-15,2026-02-15
L00192,U10060,active,Richmond,VA,308.08,2026-02-15,2026-05-25
L00193,U00885,active,Detroit,MI,391.05,2021-09-16,2021-09-16
L00193,U00885,active,Detroit,MI,391.05,2021-09-16,2026-05-25
L00194,U00489,active,Colorado Springs,CO,249.44,2023-03-28,2023-03-28
L00194,U00489,active,Colorado Springs,CO,249.44,2023-03-28,2026-05-25
L00195,U10218,active,Memphis,TN,64.07,2025-03-17,2025-03-17
L00195,U10218,inactive,Memphis,TN,64.07,2025-03-17,2026-03-05
L00195,U10218,inactive,Memphis,TN,64.07,2025-03-17,2026-05-25
L00196,U10977,active,Boulder,CO,384.34,2024-10-15,2024-10-15
L00196,U10977,active,Boulder,CO,384.34,2024-10-15,2026-05-25
L00197,U02059,active,Worcester,MA,218.99,2023-05-05,2023-05-05
L00197,U02059,inactive,Worcester,MA,218.99,2023-05-05,2026-01-10
L00197,U02059,inactive,Worcester,MA,218.99,2023-05-05,2026-05-25
L00198,U01882,active,Los Angeles,CA,326.64,2021-11-07,2021-11-07
L00198,U01882,active,Los Angeles,CA,326.64,2021-11-07,2026-05-25
L00199,U05299,active,Spokane,WA,337.29,2023-01-27,2023-01-27
L00199,U05299,active,Spokane,WA,337.29,2023-01-27,2026-05-25
L00200,U07001,active,Pittsburgh,PA,346.51,2025-10-26,2025-10-26
L00200,U07001,active,Pittsburgh,PA,346.51,2025-10-26,2026-05-25
L00201,U12504,active,Worcester,MA,133.22,2023-06-05,2023-06-05
L00201,U12504,active,Worcester,MA,133.22,2023-06-05,2026-05-25
L00202,U14907,active,Atlanta,GA,54.21,2025-04-16,2025-04-16
L00202,U14907,active,Atlanta,GA,54.21,2025-04-16,2026-05-25
L00203,U10752,active,Norfolk,VA,98.59,2026-02-08,2026-02-08
L00203,U10752,active,Norfolk,VA,98.59,2026-02-08,2026-05-25
L00204,U09649,active,Savannah,GA,221.53,2021-11-23,2021-11-23
L00204,U09649,active,Savannah,GA,221.53,2021-11-23,2026-05-25
L00205,U09792,active,Atlanta,GA,399.58,2022-07-28,2022-07-28
L00205,U09792,active,Atlanta,GA,399.58,2022-07-28,2026-05-25
L00206,U00294,active,San Diego,CA,135.13,2025-05-04,2025-05-04
L00206,U00294,active,San Diego,CA,135.13,2025-05-04,2026-05-25
L00207,U05340,active,Saint Paul,MN,327.83,2025-09-02,2025-09-02
L00207,U05340,active,Saint Paul,MN,327.83,2025-09-02,2026-05-25
L00208,U03910,active,Cleveland,OH,293.34,2023-04-09,2023-04-09
L00208,U03910,active,Cleveland,OH,293.34,2023-04-09,2026-05-25
L00209,U06484,active,Provo,UT,82.39,2021-10-24,2021-10-24
L00209,U06484,active,Provo,UT,82.39,2021-10-24,2026-05-25
L00210,U08249,active,Houston,TX,371.90,2025-08-15,2025-08-15
L00210,U08249,active,Houston,TX,371.90,2025-08-15,2026-05-25
L00211,U04102,active,Arlington,VA,231.72,2026-04-27,2026-04-27
L00211,U04102,active,Arlington,VA,231.72,2026-04-27,2026-05-25
L00212,U14054,active,Cleveland,OH,322.73,2022-05-27,2022-05-27
L00212,U14054,active,Cleveland,OH,322.73,2022-05-27,2026-05-25
L00213,U03475,active,Salt Lake City,UT,421.76,2021-07-11,2021-07-11
L00213,U03475,active,Salt Lake City,UT,421.76,2021-07-11,2026-05-25
L00214,U14076,active,Columbus,OH,276.12,2022-12-15,2022-12-15
L00214,U14076,active,Columbus,OH,276.12,2022-12-15,2026-05-25
L00215,U04693,active,Seattle,WA,271.47,2024-05-24,2024-05-24
L00215,U04693,active,Seattle,WA,271.47,2024-05-24,2026-05-25
L00216,U00333,active,Tucson,AZ,178.98,2025-05-03,2025-05-03
L00216,U00333,active,Tucson,AZ,178.98,2025-05-03,2026-05-25
L00217,U10695,active,Tucson,AZ,291.63,2025-12-25,2025-12-25
L00217,U10695,active,Tucson,AZ,291.63,2025-12-25,2026-05-25
L00218,U13146,active,Portland,OR,104.06,2022-01-05,2022-01-05
L00218,U13146,active,Portland,OR,104.06,2022-01-05,2026-05-25
L00219,U14973,active,Seattle,WA,251.63,2021-12-15,2021-12-15
L00219,U14973,active,Seattle,WA,251.63,2021-12-15,2026-05-25
L00220,U02586,active,Columbus,OH,358.93,2025-04-05,2025-04-05
L00220,U02586,active,Columbus,OH,358.93,2025-04-05,2026-05-25
L00221,U00190,active,Eugene,OR,63.36,2022-11-28,2022-11-28
L00221,U00190,active,Eugene,OR,63.36,2022-11-28,2026-05-25
L00222,U01608,active,Chicago,IL,255.24,2022-03-15,2022-03-15
L00222,U01608,active,Chicago,IL,255.24,2022-03-15,2026-05-25
L00223,U04414,active,Richmond,VA,134.60,2025-07-11,2025-07-11
L00223,U04414,active,Richmond,VA,134.60,2025-07-11,2026-05-25
L00224,U08324,active,Reno,NV,354.23,2022-05-12,2022-05-12
L00224,U08324,active,Reno,NV,354.23,2022-05-12,2026-05-25
L00225,U08132,active,Saint Paul,MN,115.63,2025-02-06,2025-02-06
L00225,U08132,active,Saint Paul,MN,115.63,2025-02-06,2026-05-25
L00226,U04526,active,Grand Rapids,MI,315.64,2023-11-02,2023-11-02
L00226,U04526,active,Grand Rapids,MI,315.64,2023-11-02,2026-05-25
L00227,U02306,active,Springfield,IL,127.93,2026-03-31,2026-03-31
L00227,U02306,active,Springfield,IL,127.93,2026-03-31,2026-05-25
L00228,U13182,active,Buffalo,NY,74.43,2023-04-25,2023-04-25
L00228,U13182,active,Buffalo,NY,74.43,2023-04-25,2026-05-25
L00229,U12941,active,Columbus,OH,344.97,2021-09-30,2021-09-30
L00229,U12941,active,Columbus,OH,344.97,2021-09-30,2026-05-25
L00230,U03422,active,Portland,OR,135.42,2025-07-18,2025-07-18
L00230,U03422,active,Portland,OR,135.42,2025-07-18,2026-05-25
L00231,U10388,active,Eugene,OR,172.03,2024-11-21,2024-11-21
L00231,U10388,active,Eugene,OR,172.03,2024-11-21,2026-05-25
L00232,U14839,active,Richmond,VA,99.33,2021-09-15,2021-09-15
L00232,U14839,active,Richmond,VA,99.33,2021-09-15,2026-05-25
L00233,U02245,active,Philadelphia,PA,415.04,2025-02-18,2025-02-18
L00233,U02245,active,Philadelphia,PA,415.04,2025-02-18,2026-05-25
L00234,U11301,active,Atlanta,GA,54.55,2023-04-01,2023-04-01
L00234,U11301,active,Atlanta,GA,54.55,2023-04-01,2026-05-25
L00235,U10600,active,Reno,NV,271.87,2025-03-01,2025-03-01
L00235,U10600,active,Reno,NV,271.87,2025-03-01,2026-05-25
L00236,U12369,active,Salt Lake City,UT,97.18,2025-08-15,2025-08-15
L00236,U12369,active,Salt Lake City,UT,97.18,2025-08-15,2026-05-25
L00237,U01286,active,Eugene,OR,293.21,2024-10-29,2024-10-29
L00237,U01286,active,Eugene,OR,293.21,2024-10-29,2026-05-25
L00238,U08639,active,Buffalo,NY,125.21,2024-12-25,2024-12-25
L00238,U08639,active,Buffalo,NY,125.21,2024-12-25,2026-05-25
L00239,U05738,active,Jacksonville,FL,65.95,2021-11-08,2021-11-08
L00239,U05738,active,Jacksonville,FL,65.95,2021-11-08,2026-05-25
L00240,U12792,active,Grand Rapids,MI,74.67,2023-04-27,2023-04-27
L00240,U12792,inactive,Grand Rapids,MI,74.67,2023-04-27,2024-03-16
L00240,U12792,inactive,Grand Rapids,MI,74.67,2023-04-27,2026-05-25
L00241,U14363,active,Richmond,VA,449.83,2025-03-16,2025-03-16
L00241,U14363,active,Richmond,VA,449.83,2025-03-16,2026-05-25
L00242,U12786,active,Denver,CO,387.92,2023-03-21,2023-03-21
L00242,U12786,active,Denver,CO,387.92,2023-03-21,2026-05-25
L00243,U02297,active,Boulder,CO,58.18,2022-12-15,2022-12-15
L00243,U02297,active,Boulder,CO,58.18,2022-12-15,2026-05-25
L00244,U10194,active,Sacramento,CA,230.25,2022-06-30,2022-06-30
L00244,U10194,active,Sacramento,CA,230.25,2022-06-30,2026-05-25
L00245,U11307,active,Richmond,VA,288.47,2025-03-15,2025-03-15
L00245,U11307,active,Richmond,VA,288.47,2025-03-15,2026-05-25
L00246,U02656,active,Tacoma,WA,92.67,2022-01-31,2022-01-31
L00246,U02656,active,Tacoma,WA,92.67,2022-01-31,2026-05-25
L00247,U10396,active,Raleigh,NC,191.54,2025-01-22,2025-01-22
L00247,U10396,active,Raleigh,NC,191.54,2025-01-22,2026-05-25
L00248,U13047,active,Miami,FL,326.60,2021-11-09,2021-11-09
L00248,U13047,active,Miami,FL,326.60,2021-11-09,2026-05-25
L00249,U12378,active,Houston,TX,280.32,2024-05-23,2024-05-23
L00249,U12378,active,Houston,TX,280.32,2024-05-23,2026-05-25
L00250,U13987,active,Philadelphia,PA,390.00,2024-10-16,2024-10-16
L00250,U13987,active,Philadelphia,PA,390.00,2024-10-16,2026-05-25
L00251,U13253,active,Seattle,WA,278.80,2025-09-21,2025-09-21
L00251,U13253,active,Seattle,WA,278.80,2025-09-21,2026-05-25
L00252,U14443,active,Nashville,TN,262.07,2022-11-25,2022-11-25
L00252,U14443,active,Nashville,TN,262.07,2022-11-25,2026-05-25
L00253,U05042,active,Provo,UT,373.03,2026-04-20,2026-04-20
L00253,U05042,active,Provo,UT,373.03,2026-04-20,2026-05-25
L00254,U14824,active,Cleveland,OH,399.49,2025-10-21,2025-10-21
L00254,U14824,active,Cleveland,OH,399.49,2025-10-21,2026-05-25
L00255,U07611,active,Rochester,NY,84.46,2024-09-02,2024-09-02
L00255,U07611,active,Rochester,NY,84.46,2024-09-02,2026-05-25
L00256,U08166,active,Durham,NC,123.70,2023-03-15,2023-03-15
L00256,U08166,active,Durham,NC,123.70,2023-03-15,2026-05-25
L00257,U14454,active,Pittsburgh,PA,415.03,2025-10-03,2025-10-03
L00257,U14454,active,Pittsburgh,PA,415.03,2025-10-03,2026-05-25
L00258,U01846,active,Jacksonville,FL,317.59,2026-02-03,2026-02-03
L00258,U01846,active,Jacksonville,FL,317.59,2026-02-03,2026-05-25
L00259,U09970,active,Reno,NV,319.03,2024-07-08,2024-07-08
L00259,U09970,active,Reno,NV,319.03,2024-07-08,2026-05-25
L00260,U11306,active,Detroit,MI,137.81,2026-04-23,2026-04-23
L00260,U11306,active,Detroit,MI,137.81,2026-04-23,2026-05-25
L00261,U11459,active,Tampa,FL,291.27,2022-03-10,2022-03-10
L00261,U11459,active,Tampa,FL,291.27,2022-03-10,2026-05-25
L00262,U01710,active,Rochester,NY,360.04,2024-04-22,2024-04-22
L00262,U01710,active,Rochester,NY,360.04,2024-04-22,2026-05-25
L00263,U14151,active,Worcester,MA,302.42,2023-10-12,2023-10-12
L00263,U14151,active,Worcester,MA,302.42,2023-10-12,2026-05-25
L00264,U03874,active,Reno,NV,103.55,2025-04-22,2025-04-22
L00264,U03874,active,Reno,NV,103.55,2025-04-22,2026-05-25
L00265,U01628,active,Minneapolis,MN,357.20,2023-09-22,2023-09-22
L00265,U01628,active,Minneapolis,MN,357.20,2023-09-22,2026-05-25
L00266,U06667,active,Chicago,IL,299.92,2021-10-14,2021-10-14
L00266,U06667,active,Chicago,IL,299.92,2021-10-14,2026-05-25
L00267,U09155,active,Reno,NV,415.22,2022-07-07,2022-07-07
L00267,U09155,active,Reno,NV,415.22,2022-07-07,2026-05-25
L00268,U13116,active,Springfield,IL,143.74,2024-09-18,2024-09-18
L00268,U13116,active,Springfield,IL,143.74,2024-09-18,2026-05-25
L00269,U07091,active,Durham,NC,72.04,2022-02-16,2022-02-16
L00269,U07091,active,Durham,NC,72.04,2022-02-16,2026-05-25
L00270,U13010,active,Denver,CO,62.78,2021-10-04,2021-10-04
L00270,U13010,active,Denver,CO,62.78,2021-10-04,2026-05-25
L00271,U04842,active,Boulder,CO,58.53,2023-12-16,2023-12-16
L00271,U04842,active,Boulder,CO,58.53,2023-12-16,2026-05-25
L00272,U02425,active,New York,NY,425.00,2025-05-02,2025-05-02
L00272,U02425,active,New York,NY,425.00,2025-05-02,2026-05-25
L00273,U03475,active,Minneapolis,MN,255.78,2021-07-03,2021-07-03
L00273,U03475,active,Minneapolis,MN,255.78,2021-07-03,2026-05-25
L00274,U02138,active,San Francisco,CA,300.64,2025-09-16,2025-09-16
L00274,U02138,active,San Francisco,CA,300.64,2025-09-16,2026-05-25
L00275,U09093,active,Las Vegas,NV,176.46,2025-05-07,2025-05-07
L00275,U09093,active,Las Vegas,NV,176.46,2025-05-07,2026-05-25
L00276,U12647,active,Savannah,GA,186.06,2021-07-14,2021-07-14
L00276,U12647,active,Savannah,GA,186.06,2021-07-14,2026-05-25
L00277,U00337,active,Buffalo,NY,323.95,2021-10-13,2021-10-13
L00277,U00337,active,Buffalo,NY,323.95,2021-10-13,2026-05-25
L00278,U03763,active,Cleveland,OH,265.43,2026-05-22,2026-05-22
L00278,U03763,active,Cleveland,OH,265.43,2026-05-22,2026-05-25
L00279,U10899,active,Tacoma,WA,230.29,2021-07-23,2021-07-23
L00279,U10899,active,Tacoma,WA,230.29,2021-07-23,2026-05-25
L00280,U02063,active,Saint Paul,MN,144.11,2025-04-27,2025-04-27
L00280,U02063,active,Saint Paul,MN,144.11,2025-04-27,2026-05-25
L00281,U02332,active,Reno,NV,421.63,2026-05-25,2026-05-25
L00282,U02994,active,Boulder,CO,296.60,2022-10-27,2022-10-27
L00282,U02994,active,Boulder,CO,296.60,2022-10-27,2026-05-25
L00283,U01521,active,Mesa,AZ,113.97,2023-04-27,2023-04-27
L00283,U01521,active,Mesa,AZ,113.97,2023-04-27,2026-05-25
L00284,U06000,active,Provo,UT,379.68,2024-05-19,2024-05-19
L00284,U06000,inactive,Provo,UT,379.68,2024-05-19,2026-05-20
L00284,U06000,inactive,Provo,UT,379.68,2024-05-19,2026-05-25
L00285,U05831,active,Miami,FL,307.49,2022-02-17,2022-02-17
L00285,U05831,active,Miami,FL,307.49,2022-02-17,2026-05-25
L00286,U09685,active,Boston,MA,179.26,2023-03-16,2023-03-16
L00286,U09685,active,Boston,MA,179.26,2023-03-16,2026-05-25
L00287,U00637,active,Pittsburgh,PA,232.39,2023-08-18,2023-08-18
L00287,U00637,active,Pittsburgh,PA,232.39,2023-08-18,2026-05-25
L00288,U02295,active,Boulder,CO,172.11,2024-07-10,2024-07-10
L00288,U02295,active,Boulder,CO,172.11,2024-07-10,2026-05-25
L00289,U07379,active,Austin,TX,242.62,2024-07-13,2024-07-13
L00289,U07379,active,Austin,TX,242.62,2024-07-13,2026-05-25
L00291,U00605,active,New York,NY,72.68,2024-03-10,2024-03-10
L00291,U00605,active,New York,NY,72.68,2024-03-10,2026-05-25
L00292,U03049,active,Minneapolis,MN,374.39,2026-01-28,2026-01-28
L00292,U03049,active,Minneapolis,MN,374.39,2026-01-28,2026-05-25
L00293,U13444,active,Portland,OR,135.81,2023-08-10,2023-08-10
L00293,U13444,active,Portland,OR,135.81,2023-08-10,2026-05-25
L00294,U07418,active,Portland,OR,244.15,2022-12-04,2022-12-04
L00294,U07418,active,Portland,OR,244.15,2022-12-04,2026-05-25
L00295,U13299,active,Tampa,FL,380.23,2023-12-15,2023-12-15
L00295,U13299,active,Tampa,FL,380.23,2023-12-15,2026-05-25
L00296,U03451,active,Sacramento,CA,310.15,2022-05-17,2022-05-17
L00296,U03451,inactive,Sacramento,CA,310.15,2022-05-17,2026-02-11
L00296,U03451,inactive,Sacramento,CA,310.15,2022-05-17,2026-05-25
L00297,U05854,active,Richmond,VA,158.38,2022-05-22,2022-05-22
L00297,U05854,active,Richmond,VA,158.38,2022-05-22,2026-05-25
L00298,U12299,active,Austin,TX,363.88,2023-05-29,2023-05-29
L00298,U12299,active,Austin,TX,363.88,2023-05-29,2026-05-25
L00299,U06842,active,Denver,CO,173.74,2024-10-31,2024-10-31
L00299,U06842,active,Denver,CO,173.74,2024-10-31,2026-05-25
L00300,U00442,active,Las Vegas,NV,396.32,2022-06-03,2022-06-03
L00300,U00442,active,Las Vegas,NV,396.32,2022-06-03,2026-05-25
L00301,U07852,active,Worcester,MA,276.70,2026-03-03,2026-03-03
L00301,U07852,active,Worcester,MA,276.70,2026-03-03,2026-05-25
L00302,U02416,active,Provo,UT,176.38,2022-09-25,2022-09-25
L00302,U02416,active,Provo,UT,176.38,2022-09-25,2026-05-25
L00303,U12095,active,Buffalo,NY,433.06,2026-04-20,2026-04-20
L00303,U12095,active,Buffalo,NY,433.06,2026-04-20,2026-05-25
L00304,U10932,active,Memphis,TN,320.34,2022-08-13,2022-08-13
L00304,U10932,active,Memphis,TN,320.34,2022-08-13,2026-05-25
L00305,U13699,active,Philadelphia,PA,370.48,2023-10-15,2023-10-15
L00305,U13699,active,Philadelphia,PA,370.48,2023-10-15,2026-05-25
L00306,U09543,active,Orlando,FL,291.93,2024-02-25,2024-02-25
L00306,U09543,active,Orlando,FL,291.93,2024-02-25,2026-05-25
L00307,U08516,active,Salt Lake City,UT,171.11,2023-02-19,2023-02-19
L00307,U08516,active,Salt Lake City,UT,171.11,2023-02-19,2026-05-25
L00308,U10547,active,Eugene,OR,61.29,2022-08-02,2022-08-02
L00308,U10547,inactive,Eugene,OR,61.29,2022-08-02,2024-09-14
L00308,U10547,inactive,Eugene,OR,61.29,2022-08-02,2026-05-25
L00309,U12584,active,Houston,TX,182.07,2022-11-08,2022-11-08
L00309,U12584,active,Houston,TX,182.07,2022-11-08,2026-05-25
L00310,U13888,active,Rochester,NY,50.32,2024-08-10,2024-08-10
L00310,U13888,active,Rochester,NY,50.32,2024-08-10,2026-05-25
L00311,U03352,active,Seattle,WA,386.22,2022-08-05,2022-08-05
L00311,U03352,active,Seattle,WA,386.22,2022-08-05,2026-05-25
L00312,U04269,active,Columbus,OH,67.77,2023-09-15,2023-09-15
L00312,U04269,active,Columbus,OH,67.77,2023-09-15,2026-05-25
L00313,U04265,active,Cincinnati,OH,422.09,2025-05-28,2025-05-28
L00313,U04265,active,Cincinnati,OH,422.09,2025-05-28,2026-05-25
L00314,U13481,active,Worcester,MA,50.27,2023-03-25,2023-03-25
L00314,U13481,active,Worcester,MA,50.27,2023-03-25,2026-05-25
L00315,U10485,active,Knoxville,TN,119.86,2022-01-20,2022-01-20
L00315,U10485,active,Knoxville,TN,119.86,2022-01-20,2026-05-25
L00316,U07781,active,Sacramento,CA,317.73,2025-08-04,2025-08-04
L00316,U07781,active,Sacramento,CA,317.73,2025-08-04,2026-05-25
L00317,U02939,active,Colorado Springs,CO,192.25,2023-05-27,2023-05-27
L00317,U02939,active,Colorado Springs,CO,192.25,2023-05-27,2026-05-25
L00318,U00670,active,Colorado Springs,CO,382.88,2024-11-05,2024-11-05
L00318,U00670,active,Colorado Springs,CO,382.88,2024-11-05,2026-05-25
L00319,U05889,active,Phoenix,AZ,153.96,2024-06-03,2024-06-03
L00319,U05889,active,Phoenix,AZ,153.96,2024-06-03,2026-05-25
L00320,U08435,active,Mesa,AZ,278.40,2023-10-23,2023-10-23
L00320,U08435,active,Mesa,AZ,278.40,2023-10-23,2026-05-25
L00321,U13335,active,New York,NY,287.52,2026-02-07,2026-02-07
L00321,U13335,active,New York,NY,287.52,2026-02-07,2026-05-25
L00322,U05688,active,Orlando,FL,100.56,2025-06-30,2025-06-30
L00322,U05688,active,Orlando,FL,100.56,2025-06-30,2026-05-25
L00323,U03162,active,Detroit,MI,182.99,2021-10-03,2021-10-03
L00323,U03162,active,Detroit,MI,182.99,2021-10-03,2026-05-25
L00324,U06086,active,Memphis,TN,418.46,2022-05-08,2022-05-08
L00324,U06086,active,Memphis,TN,418.46,2022-05-08,2026-05-25
L00325,U13348,active,Houston,TX,228.86,2025-10-07,2025-10-07
L00325,U13348,active,Houston,TX,228.86,2025-10-07,2026-05-25
L00326,U08903,active,Salt Lake City,UT,316.93,2025-07-12,2025-07-12
L00326,U08903,active,Salt Lake City,UT,316.93,2025-07-12,2026-05-25
L00327,U10281,active,New York,NY,243.95,2025-04-10,2025-04-10
L00327,U10281,active,New York,NY,243.95,2025-04-10,2026-05-25
L00328,U13891,active,Durham,NC,325.40,2022-10-12,2022-10-12
L00328,U13891,active,Durham,NC,325.40,2022-10-12,2026-05-25
L00329,U10199,active,Norfolk,VA,183.56,2022-07-03,2022-07-03
L00329,U10199,active,Norfolk,VA,183.56,2022-07-03,2026-05-25
L00330,U07394,active,Boulder,CO,430.29,2024-07-18,2024-07-18
L00330,U07394,active,Boulder,CO,430.29,2024-07-18,2026-05-25
L00331,U06796,active,Ann Arbor,MI,258.05,2022-08-29,2022-08-29
L00331,U06796,active,Ann Arbor,MI,258.05,2022-08-29,2026-05-25
L00332,U07091,active,Las Vegas,NV,87.69,2022-02-19,2022-02-19
L00332,U07091,active,Las Vegas,NV,87.69,2022-02-19,2026-05-25
L00333,U01439,active,Salt Lake City,UT,368.47,2022-04-26,2022-04-26
L00333,U01439,active,Salt Lake City,UT,368.47,2022-04-26,2026-05-25
L00334,U09574,active,Ann Arbor,MI,249.04,2023-08-28,2023-08-28
L00334,U09574,active,Ann Arbor,MI,249.04,2023-08-28,2026-05-25
L00335,U05640,active,Los Angeles,CA,82.58,2024-11-10,2024-11-10
L00335,U05640,active,Los Angeles,CA,82.58,2024-11-10,2026-05-25
L00336,U04256,active,Austin,TX,234.76,2024-06-11,2024-06-11
L00336,U04256,active,Austin,TX,234.76,2024-06-11,2026-05-25
L00337,U00926,active,Tampa,FL,163.16,2025-12-12,2025-12-12
L00337,U00926,active,Tampa,FL,163.16,2025-12-12,2026-05-25
L00338,U11295,active,Austin,TX,270.53,2024-07-15,2024-07-15
L00338,U11295,active,Austin,TX,270.53,2024-07-15,2026-05-25
L00339,U14246,active,Cincinnati,OH,344.14,2022-10-25,2022-10-25
L00339,U14246,active,Cincinnati,OH,344.14,2022-10-25,2026-05-25
L00340,U03700,active,Sacramento,CA,351.14,2024-05-12,2024-05-12
L00340,U03700,active,Sacramento,CA,351.14,2024-05-12,2026-05-25
L00341,U01960,active,Worcester,MA,169.38,2021-10-15,2021-10-15
L00341,U01960,active,Worcester,MA,169.38,2021-10-15,2026-05-25
L00342,U12355,active,Reno,NV,88.33,2021-07-03,2021-07-03
L00342,U12355,active,Reno,NV,88.33,2021-07-03,2026-05-25
L00343,U08106,active,Miami,FL,343.48,2022-01-19,2022-01-19
L00343,U08106,active,Miami,FL,343.48,2022-01-19,2026-05-25
L00344,U02745,active,Las Vegas,NV,107.75,2021-09-11,2021-09-11
L00344,U02745,active,Las Vegas,NV,107.75,2021-09-11,2026-05-25
L00345,U12589,active,Savannah,GA,217.27,2022-01-15,2022-01-15
L00345,U12589,active,Savannah,GA,217.27,2022-01-15,2026-05-25
L00346,U13499,active,Pittsburgh,PA,332.42,2025-11-22,2025-11-22
L00346,U13499,active,Pittsburgh,PA,332.42,2025-11-22,2026-05-25
L00347,U08374,active,Colorado Springs,CO,289.67,2025-02-27,2025-02-27
L00347,U08374,active,Colorado Springs,CO,289.67,2025-02-27,2026-05-25
L00348,U07224,active,Grand Rapids,MI,358.55,2023-03-31,2023-03-31
L00348,U07224,active,Grand Rapids,MI,358.55,2023-03-31,2026-05-25
L00349,U02475,active,Tampa,FL,279.46,2023-05-31,2023-05-31
L00349,U02475,active,Tampa,FL,279.46,2023-05-31,2026-05-25
L00350,U07902,active,Philadelphia,PA,295.62,2024-05-15,2024-05-15
L00350,U07902,active,Philadelphia,PA,295.62,2024-05-15,2026-05-25
L00351,U07537,active,Tacoma,WA,169.50,2025-04-12,2025-04-12
L00351,U07537,active,Tacoma,WA,169.50,2025-04-12,2026-05-25
L00352,U04254,active,Phoenix,AZ,243.09,2022-07-31,2022-07-31
L00352,U04254,active,Phoenix,AZ,243.09,2022-07-31,2026-05-25
L00353,U07435,active,Chicago,IL,413.22,2025-01-07,2025-01-07
L00353,U07435,active,Chicago,IL,413.22,2025-01-07,2026-05-25
L00354,U06086,active,Arlington,VA,309.80,2022-05-17,2022-05-17
L00354,U06086,active,Arlington,VA,309.80,2022-05-17,2026-05-25
L00355,U10294,active,Minneapolis,MN,324.63,2024-02-28,2024-02-28
L00355,U10294,active,Minneapolis,MN,324.63,2024-02-28,2026-05-25
L00356,U12867,active,Charlotte,NC,340.08,2023-05-27,2023-05-27
L00356,U12867,inactive,Charlotte,NC,340.08,2023-05-27,2023-08-18
L00356,U12867,inactive,Charlotte,NC,340.08,2023-05-27,2026-05-25
L00357,U00804,active,Durham,NC,264.75,2023-05-15,2023-05-15
L00357,U00804,active,Durham,NC,264.75,2023-05-15,2026-05-25
L00358,U10949,active,Rochester,NY,65.98,2025-11-11,2025-11-11
L00358,U10949,active,Rochester,NY,65.98,2025-11-11,2026-05-25
L00359,U13406,active,Charlotte,NC,70.39,2024-12-17,2024-12-17
L00359,U13406,active,Charlotte,NC,70.39,2024-12-17,2026-05-25
L00360,U13612,active,Philadelphia,PA,216.77,2023-03-05,2023-03-05
L00360,U13612,active,Philadelphia,PA,216.77,2023-03-05,2026-05-25
L00361,U13287,active,Provo,UT,239.51,2025-02-26,2025-02-26
